id_6char,id_7char,municipio_sus,municipio,uf,populacao,clinicos,intensivistas,enfermeiros,anestesiologistas,ventiladores_existentes,ventiladores_em_uso,estab_c_vent_sus,quantidade_leitos,leitos_sus,leitos_nao_sus
350190,3501905, Amparo,Amparo,SP,72195,165,,103,1,25,21,3,392,215,177
350200,3502002,,Analândia,SP,4995,11,,8,,,,,,,
350210,3502101, Andradina,Andradina,SP,57157,94,,63,,15,13,2,127,91,36
350220,3502200, Angatuba,Angatuba,SP,25228,11,,13,,1,1,1,57,54,3
350230,3502309,,Anhembi,SP,6724,7,,5,,,,,,,
350240,3502408,,Anhumas,SP,4115,1,,1,,,,,,,
350250,3502507, Aparecida,Aparecida,SP,36157,16,1,26,4,18,18,2,104,70,34
350260,3502606, Aparecida d'Oeste,Aparecida d'Oeste,SP,4196,5,,7,,1,1,1,22,20,2
350270,3502705, Apiaí,Apiaí,SP,24374,9,,22,2,7,4,2,45,39,6
350275,3502754, Araçariguama,Araçariguama,SP,22364,10,,32,,2,2,2,,,
350280,3502804, Araçatuba,Araçatuba,SP,197016,152,,261,56,76,76,8,394,231,163
350290,3502903, Araçoiaba da Serra,Araçoiaba da Serra,SP,34146,34,,27,,,,,321,,321
350300,3503000,,Aramina,SP,5620,4,,7,,,,,,,
350310,3503109, Arandu,Arandu,SP,6357,4,,7,,2,2,1,12,12,
350315,3503158, Arapeí,Arapeí,SP,2469,3,,4,,1,1,1,,,
350320,3503208, Araraquara,Araraquara,SP,236072,377,7,329,15,102,90,9,442,222,220
350330,3503307, Araras,Araras,SP,134236,177,,169,8,67,64,4,503,246,257
350335,3503356,,Arco-Íris,SP,1791,,,2,,,,,,,
350340,3503406, Arealva,Arealva,SP,8560,3,,7,,2,1,1,29,18,11
350350,3503505,,Areias,SP,3886,4,,5,,,,,,,
350360,3503604,,Areiópolis,SP,11129,6,,5,,,,,,,
350370,3503703,,Ariranha,SP,9668,1,,3,,,,,,,
350380,3503802, Artur Nogueira,Artur Nogueira,SP,54408,18,,26,1,7,4,,36,,36
350390,3503901, Arujá,Arujá,SP,89824,65,1,74,4,27,22,2,92,24,68
350395,3503950,,Aspásia,SP,1822,,,3,,,,,,,
350400,3504008, Assis,Assis,SP,104386,153,2,170,6,74,66,3,278,153,125
350410,3504107, Atibaia,Atibaia,SP,142761,199,3,236,33,38,38,5,192,55,137
350420,3504206, Auriflama,Auriflama,SP,15189,12,,17,,2,2,1,44,35,9
350430,3504305,,Avaí,SP,5403,1,,2,,,,,,,
350440,3504404,,Avanhandava,SP,13649,5,,3,,,,,,,
350450,3504503, Avaré,Avaré,SP,90655,62,,95,4,18,16,4,159,95,64
350460,3504602, Bady Bassitt,Bady Bassitt,SP,17502,38,,11,,1,1,1,,,
350470,3504701,,Balbinos,SP,5735,4,,6,,,,,,,
350480,3504800,,Bálsamo,SP,9068,5,,6,,,,,,,
350490,3504909, Bananal,Bananal,SP,10945,11,,4,1,2,2,1,15,15,
350500,3505005,,Barão de Antonina,SP,3469,,,1,,,,,,,
350510,3505104,,Barbosa,SP,7402,1,,7,,,,,,,
350520,3505203, Bariri,Bariri,SP,35264,41,,16,,1,1,1,51,34,17
350530,3505302, Barra Bonita,Barra Bonita,SP,36126,81,,27,4,8,8,1,91,59,32
350535,3505351,,Barra do Chapéu,SP,5724,,,2,,,,,,,
350540,3505401, Barra do Turvo,Barra do Turvo,SP,7659,7,,11,,4,4,2,,,
350550,3505500, Barretos,Barretos,SP,122098,347,8,478,48,118,118,4,504,391,113
350560,3505609, Barrinha,Barrinha,SP,32812,25,,20,,1,1,1,,,
350570,3505708, Barueri,Barueri,SP,274182,352,7,534,36,140,139,9,431,355,76
350580,3505807, Bastos,Bastos,SP,20953,26,,22,1,3,3,1,35,28,7
350590,3505906, Batatais,Batatais,SP,62508,36,,55,3,10,10,3,133,101,32
350600,3506003, Bauru,Bauru,SP,376818,215,3,800,71,214,190,12,1228,636,592
350610,3506102, Bebedouro,Bebedouro,SP,77496,35,1,70,8,26,26,2,140,75,65
350620,3506201,,Bento de Abreu,SP,2980,,,2,,,,,,,
350630,3506300, Bernardino de Campos,Bernardino de Campos,SP,11148,12,,5,,2,2,1,23,23,
350635,3506359, Bertioga,Bertioga,SP,63249,31,,43,8,13,13,3,49,49,
350640,3506409, Bilac,Bilac,SP,8034,8,,5,,2,2,1,36,35,1
350650,3506508, Birigui,Birigui,SP,123638,69,,105,8,17,16,3,146,66,80
350660,3506607, Biritiba-Mirim,Biritiba Mirim,SP,32598,17,,12,,3,1,2,,,
350670,3506706, Boa Esperança do Sul,Boa Esperança do Sul,SP,14923,3,,9,,1,1,1,14,13,1
350680,3506805, Bocaina,Bocaina,SP,12329,1,,2,,2,2,1,35,29,6
350690,3506904, Bofete,Bofete,SP,11730,1,,5,,1,1,1,,,
350700,3507001, Boituva,Boituva,SP,60997,29,,39,,7,7,2,54,36,18
350710,3507100, Bom Jesus dos Perdões,Bom Jesus dos Perdões,SP,25448,15,,13,,1,1,1,12,12,
350715,3507159, Bom Sucesso de Itararé,Bom Sucesso de Itararé,SP,3954,1,,1,,1,1,1,,,
350720,3507209,,Borá,SP,837,1,,3,,,,,,,
350730,3507308,,Boracéia,SP,4823,3,,2,,,,,,,
350740,3507407, Borborema,Borborema,SP,16046,11,,12,,3,3,2,26,16,10
350745,3507456,,Borebi,SP,2653,1,,2,,,,,,,
350750,3507506, Botucatu,Botucatu,SP,146497,98,6,487,25,134,134,3,644,541,103
350760,3507605, Bragança Paulista,Bragança Paulista,SP,168668,217,2,214,8,74,74,8,372,206,166
350770,3507704, Braúna,Braúna,SP,5686,,,3,,1,1,1,,,
350775,3507753,,Brejo Alegre,SP,2865,,,1,,,,,,,
350780,3507803, Brodowski,Brodowski,SP,24939,25,,21,,1,,1,,,
350790,3507902, Brotas,Brotas,SP,24403,15,,20,1,1,1,1,41,35,6
350800,3508009, Buri,Buri,SP,19878,9,,9,,1,1,1,,,
350810,3508108, Buritama,Buritama,SP,17144,38,,21,1,1,1,1,42,22,20
350820,3508207,,Buritizal,SP,4481,2,,2,,,,,,,
350830,3508306,,Cabrália Paulista,SP,4264,2,,3,,,,,,,
350840,3508405, Cabreúva,Cabreúva,SP,49707,37,,37,1,4,4,1,22,11,11
350850,3508504, Caçapava,Caçapava,SP,94263,103,2,68,6,19,19,1,178,63,115
350860,3508603, Cachoeira Paulista,Cachoeira Paulista,SP,33327,21,,21,,5,3,1,16,14,2
350870,3508702, Caconde,Caconde,SP,18985,13,,12,,1,1,1,62,62,
350880,3508801, Cafelândia,Cafelândia,SP,17767,12,,12,,4,4,1,48,37,11
350890,3508900,,Caiabu,SP,4191,1,,1,,,,,,,
350900,3509007, Caieiras,Caieiras,SP,101470,83,,138,18,38,33,2,110,65,45
350910,3509106,,Caiuá,SP,5874,2,,3,,,,,,,
350920,3509205, Cajamar,Cajamar,SP,76801,75,,56,5,20,20,8,149,49,100
350925,3509254, Cajati,Cajati,SP,28549,23,,16,,1,1,1,,,
350930,3509304, Cajobi,Cajobi,SP,10542,4,,7,1,2,2,1,32,26,6
350940,3509403, Cajuru,Cajuru,SP,26167,11,,19,2,2,2,1,140,55,85
350945,3509452, Campina do Monte Alegre,Campina do Monte Alegre,SP,6024,3,,3,,1,1,1,,,
350950,3509502, Campinas,Campinas,SP,1204073,948,54,2268,225,700,685,18,2610,1348,1262
350960,3509601, Campo Limpo Paulista,Campo Limpo Paulista,SP,84650,50,,51,7,7,7,3,68,68,
350970,3509700, Campos do Jordão,Campos do Jordão,SP,52088,30,,41,2,13,13,2,201,191,10
350980,3509809,,Campos Novos Paulista,SP,4965,,,1,,,,,,,
350990,3509908,,Cananéia,SP,12540,7,,13,,,,,,,
350995,3509957,,Canas,SP,5138,,,1,,,,,,,
351000,3510005, Cândido Mota,Cândido Mota,SP,31280,65,,18,,2,1,1,30,25,5
351010,3510104,,Cândido Rodrigues,SP,2793,3,,5,,,,,,,
351015,3510153,,Canitar,SP,5216,2,,3,,,,,,,
351020,3510203, Capão Bonito,Capão Bonito,SP,47138,28,,19,,5,5,1,58,48,10
351030,3510302, Capela do Alto,Capela do Alto,SP,20706,7,,21,,1,1,1,59,14,45
351040,3510401, Capivari,Capivari,SP,55768,36,,57,3,26,25,1,93,47,46
351050,3510500, Caraguatatuba,Caraguatatuba,SP,121532,115,,189,4,40,40,5,165,111,54
351060,3510609, Carapicuíba,Carapicuíba,SP,400927,114,5,261,7,46,46,3,270,220,50
351070,3510708, Cardoso,Cardoso,SP,12326,6,,7,,2,2,1,31,12,19
351080,3510807, Casa Branca,Casa Branca,SP,30380,17,,46,,3,3,3,372,356,16
351090,3510906,,Cássia dos Coqueiros,SP,2523,1,,3,,,,,,,
351100,3511003, Castilho,Castilho,SP,21006,35,,13,,1,1,1,31,30,1
351110,3511102, Catanduva,Catanduva,SP,121862,220,,292,18,79,78,9,588,374,214
351120,3511201,,Catiguá,SP,7804,3,,7,,,,,,,
351130,3511300, Cedral,Cedral,SP,9237,11,,12,,,,,50,,50
351140,3511409, Cerqueira César,Cerqueira César,SP,19985,9,,15,,2,2,1,39,32,7
351150,3511508, Cerquilho,Cerquilho,SP,48949,45,,27,1,3,3,1,32,21,11
351160,3511607, Cesário Lange,Cesário Lange,SP,18148,9,,8,3,1,1,1,22,17,5
351170,3511706, Charqueada,Charqueada,SP,17190,5,,6,1,4,4,1,33,26,7
351190,3511904, Clementina,Clementina,SP,8617,7,,3,1,1,1,1,30,20,10
351200,3512001, Colina,Colina,SP,18468,8,,12,,2,2,2,47,35,12
351210,3512100, Colômbia,Colômbia,SP,6210,3,,6,,,,,20,20,
351220,3512209, Conchal,Conchal,SP,28050,11,,15,1,6,6,1,52,42,10
351230,3512308, Conchas,Conchas,SP,17896,4,,13,,2,2,1,12,12,
351240,3512407, Cordeirópolis,Cordeirópolis,SP,24528,10,,13,,1,1,,,,
351250,3512506,,Coroados,SP,6058,3,,3,,,,,,,
351260,3512605, Coronel Macedo,Coronel Macedo,SP,4681,3,,7,,,,,6,6,
351270,3512704, Corumbataí,Corumbataí,SP,4055,5,,5,,2,2,2,,,
351280,3512803, Cosmópolis,Cosmópolis,SP,72252,56,,29,2,6,6,2,68,33,35
351290,3512902,,Cosmorama,SP,7307,3,,4,,,,,,,
351300,3513009, Cotia,Cotia,SP,249210,111,4,289,21,55,54,4,667,111,556
351310,3513108, Cravinhos,Cravinhos,SP,35292,10,,16,,1,1,1,15,13,2
351320,3513207,,Cristais Paulista,SP,8631,4,,6,,,,,,,
351330,3513306,,Cruzália,SP,2073,4,,4,,,,,,,
351340,3513405, Cruzeiro,Cruzeiro,SP,82238,65,,55,2,30,29,2,103,67,36
351350,3513504, Cubatão,Cubatão,SP,130705,135,,128,7,54,52,7,118,66,52
351360,3513603, Cunha,Cunha,SP,21547,9,,12,,5,5,1,40,25,15
351370,3513702, Descalvado,Descalvado,SP,33718,28,,32,,3,3,2,40,25,15
351380,3513801, Diadema,Diadema,SP,423884,240,6,310,44,170,151,9,624,555,69
351385,3513850,,Dirce Reis,SP,1793,1,,,,,,,,,
351390,3513900, Divinolândia,Divinolândia,SP,11146,8,,21,7,2,2,1,186,186,
351400,3514007,,Dobrada,SP,8929,1,,5,,,,,,,
351410,3514106, Dois Córregos,Dois Córregos,SP,27315,24,,15,,2,2,1,67,47,20
351420,3514205,,Dolcinópolis,SP,2115,,,,,,,,,,
351430,3514304, Dourado,Dourado,SP,8873,2,,6,1,2,2,2,14,14,
351440,3514403, Dracena,Dracena,SP,46793,49,,50,3,18,18,2,143,108,35
351450,3514502, Duartina,Duartina,SP,12445,8,,8,1,3,3,1,87,77,10
351460,3514601, Dumont,Dumont,SP,9868,10,,5,,2,2,2,,,
351470,3514700, Echaporã,Echaporã,SP,6102,11,,7,,1,1,1,,,
351480,3514809, Eldorado,Eldorado,SP,15494,3,,15,,,,,2,2,
351490,3514908, Elias Fausto,Elias Fausto,SP,17772,6,,7,,4,4,1,6,6,
351492,3514924,,Elisiário,SP,3651,,,1,,,,,,,
351495,3514957,,Embaúba,SP,2452,1,,1,,,,,,,
351500,3515004, Embu das Artes,Embu das Artes,SP,273726,146,,122,1,19,19,4,244,89,155
351510,3515103, Embu-Guaçu,Embu-Guaçu,SP,69385,20,,27,,16,14,3,17,17,
351512,3515129,,Emilianópolis,SP,3214,1,,1,,,,,,,
351515,3515152, Engenheiro Coelho,Engenheiro Coelho,SP,20773,32,,9,,1,1,1,,,
351518,3515186, Espírito Santo do Pinhal,Espírito Santo do Pinhal,SP,44330,43,,49,1,7,7,2,453,354,99
351519,3515194, Espírito Santo do Turvo,Espírito Santo do Turvo,SP,4829,1,,2,,1,1,1,,,
351520,3515202, Estrela d'Oeste,Estrela d'Oeste,SP,8419,6,,9,1,2,2,1,66,61,5
351530,3515301,,Estrela do Norte,SP,2766,,,2,,,,,,,
351535,3515350,,Euclides da Cunha Paulista,SP,9371,5,,5,,,,,,,
351540,3515400, Fartura,Fartura,SP,16036,10,,11,,3,3,1,20,12,8
351550,3515509, Fernandópolis,Fernandópolis,SP,69116,96,,101,1,26,25,4,135,84,51
351560,3515608,,Fernando Prestes,SP,5783,4,,4,,,,,,,
351565,3515657,,Fernão,SP,1716,,,1,,,,,,,
351570,3515707, Ferraz de Vasconcelos,Ferraz de Vasconcelos,SP,194276,57,2,102,18,41,33,2,189,189,
351580,3515806,,Flora Rica,SP,1464,,,1,,,,,,,
351590,3515905,,Floreal,SP,2917,1,,1,,,,,,,
351600,3516002, Flórida Paulista,Flórida Paulista,SP,14640,5,,15,,2,2,1,47,30,17
351610,3516101,,Florínea,SP,2676,2,,8,,,,,,,
351620,3516200, Franca,Franca,SP,353187,210,3,263,17,116,114,7,737,488,249
351630,3516309, Francisco Morato,Francisco Morato,SP,175844,62,,106,11,30,30,2,98,98,
351640,3516408, Franco da Rocha,Franco da Rocha,SP,154489,48,4,184,16,44,38,4,693,611,82
351650,3516507,,Gabriel Monteiro,SP,2776,,,3,,,,,,,
351660,3516606, Gália,Gália,SP,6548,6,,6,,1,1,1,45,27,18
351670,3516705, Garça,Garça,SP,44390,38,,35,6,7,7,2,281,252,29
351680,3516804,,Gastão Vidigal,SP,4808,,,1,,,,,,,
351685,3516853, Gavião Peixoto,Gavião Peixoto,SP,4789,2,,4,,1,1,1,,,
351690,3516903, General Salgado,General Salgado,SP,10869,2,,12,,1,1,1,32,20,12
351700,3517000, Getulina,Getulina,SP,11409,8,,9,,,,,48,36,12
351710,3517109,,Glicério,SP,4815,3,,5,,,,,,,
351720,3517208,,Guaiçara,SP,12168,3,,3,,,,,,,
351730,3517307,,Guaimbê,SP,5765,1,,3,,,,,,,
351740,3517406, Guaíra,Guaíra,SP,40790,13,,16,,4,4,3,61,43,18
351750,3517505,,Guapiaçu,SP,21454,22,,13,,,,,,,
351760,3517604, Guapiara,Guapiara,SP,17157,6,,6,,3,2,,27,27,
351770,3517703, Guará,Guará,SP,21220,10,,8,1,1,1,1,50,40,10
351780,3517802, Guaraçaí,Guaraçaí,SP,8323,5,,7,,,,,23,15,8
351790,3517901,,Guaraci,SP,11188,6,,6,,,,,,,
351800,3518008,,Guarani d'Oeste,SP,2000,,,2,,,,,,,
351810,3518107,,Guarantã,SP,6664,1,,3,,,,,,,
351820,3518206, Guararapes,Guararapes,SP,32939,18,,21,,5,5,1,74,48,26
351830,3518305, Guararema,Guararema,SP,29798,36,,36,3,7,7,1,35,29,6
351840,3518404, Guaratinguetá,Guaratinguetá,SP,121798,119,,192,5,68,66,3,265,156,109
351850,3518503, Guareí,Guareí,SP,18520,6,,10,,1,,1,,,
351860,3518602, Guariba,Guariba,SP,40105,56,,21,2,5,5,1,66,59,7
351870,3518701, Guarujá,Guarujá,SP,320459,229,7,284,14,124,123,8,365,262,103
351880,3518800, Guarulhos,Guarulhos,SP,1379182,718,48,1344,128,443,404,22,2010,1444,566
351885,3518859, Guatapará,Guatapará,SP,7656,14,,7,,1,1,1,,,
351890,3518909,,Guzolândia,SP,5267,,,,,,,,,,
351900,3519006, Herculândia,Herculândia,SP,9526,5,,9,1,1,1,1,58,58,
351905,3519055, Holambra,Holambra,SP,14930,4,,5,,1,1,1,,,
351907,3519071, Hortolândia,Hortolândia,SP,230851,90,1,153,6,18,15,6,100,78,22
351910,3519105, Iacanga,Iacanga,SP,11710,1,,7,,,,,30,28,2
351920,3519204, Iacri,Iacri,SP,6321,4,,7,,1,,1,,,
351925,3519253,,Iaras,SP,9240,,,3,,,,,,,
351930,3519303, Ibaté,Ibaté,SP,35104,9,,11,,3,3,1,27,27,
351940,3519402, Ibirá,Ibirá,SP,12393,2,,7,,1,1,1,27,9,18
351950,3519501,,Ibirarema,SP,7753,16,,5,,,,,,,
351960,3519600, Ibitinga,Ibitinga,SP,60033,28,1,39,4,6,6,2,103,46,57
351970,3519709, Ibiúna,Ibiúna,SP,78878,18,,36,3,5,5,1,172,63,109
351980,3519808,,Icém,SP,8243,5,,10,,,,,,,
351990,3519907, Iepê,Iepê,SP,8159,3,,9,3,1,1,1,18,18,
352000,3520004,,Igaraçu do Tietê,SP,24674,1,,2,,,,,,,
352010,3520103, Igarapava,Igarapava,SP,30432,32,,22,3,2,2,1,60,42,18
352020,3520202, Igaratá,Igaratá,SP,9534,8,,8,,,,,8,8,
352030,3520301, Iguape,Iguape,SP,30857,8,,19,,1,1,1,9,9,
352040,3520400, Ilhabela,Ilhabela,SP,34970,46,,49,4,6,6,1,51,51,
352042,3520426, Ilha Comprida,Ilha Comprida,SP,11166,9,,12,,1,1,1,,,
352044,3520442, Ilha Solteira,Ilha Solteira,SP,26686,10,,35,,9,9,1,116,74,42
352050,3520509, Indaiatuba,Indaiatuba,SP,251627,182,4,233,15,74,74,3,350,207,143
352060,3520608,,Indiana,SP,4885,1,,1,,,,,,,
352070,3520707, Indiaporã,Indiaporã,SP,3897,9,,6,,4,1,1,36,4,32
352080,3520806, Inúbia Paulista,Inúbia Paulista,SP,3991,,,1,,1,1,1,,,
352090,3520905, Ipaussu,Ipaussu,SP,14971,1,,9,,1,1,1,49,29,20
352100,3521002, Iperó,Iperó,SP,37133,3,,15,,1,1,1,15,15,
352110,3521101,,Ipeúna,SP,7546,7,,7,,,,,,,
352115,3521150,,Ipiguá,SP,5392,2,,6,,,,,,,
352120,3521200, Iporanga,Iporanga,SP,4218,2,,6,,1,1,1,,,
352130,3521309, Ipuã,Ipuã,SP,16409,39,,17,,1,1,1,49,39,10
352140,3521408, Iracemápolis,Iracemápolis,SP,24235,9,,12,,2,1,1,3,3,
352150,3521507,,Irapuã,SP,7993,2,,3,,,,,,,
352160,3521606,,Irapuru,SP,8294,2,,4,,,,,,,
352170,3521705, Itaberá,Itaberá,SP,17556,6,,9,,1,1,1,19,19,
352180,3521804, Itaí,Itaí,SP,27125,4,,10,,5,4,2,35,35,
352190,3521903, Itajobi,Itajobi,SP,15262,25,,8,,3,2,2,50,32,18
352200,3522000,,Itaju,SP,3835,1,,3,,,,,,,
352210,3522109, Itanhaém,Itanhaém,SP,101816,38,2,113,9,40,39,7,131,131,
352215,3522158,,Itaoca,SP,3328,1,,1,,,,,,,
352220,3522208, Itapecerica da Serra,Itapecerica da Serra,SP,175693,33,4,253,18,75,68,5,583,176,407
352230,3522307, Itapetininga,Itapetininga,SP,163901,113,,129,2,25,25,2,142,100,42
352240,3522406, Itapeva,Itapeva,SP,94354,77,,123,6,38,34,6,134,93,41
352250,3522505, Itapevi,Itapevi,SP,237700,99,1,201,33,88,86,8,307,213,94
352260,3522604, Itapira,Itapira,SP,74773,57,,85,7,18,18,2,987,576,411
352265,3522653,,Itapirapuã Paulista,SP,4241,,,2,,,,,,,
352270,3522703, Itápolis,Itápolis,SP,43120,42,,26,,8,8,1,76,46,30
352280,3522802, Itaporanga,Itaporanga,SP,15149,8,,11,,2,2,1,46,27,19
352290,3522901, Itapuí,Itapuí,SP,13992,6,,7,,2,2,1,30,30,
352300,3523008,,Itapura,SP,4906,,,1,,,,,,,
352310,3523107, Itaquaquecetuba,Itaquaquecetuba,SP,370821,90,3,175,16,58,58,4,224,224,
352320,3523206, Itararé,Itararé,SP,50503,23,,23,,4,3,1,80,64,16
352330,3523305, Itariri,Itariri,SP,17436,2,,8,,1,1,1,,,
352340,3523404, Itatiba,Itatiba,SP,120858,67,,103,4,37,37,4,120,70,50
352350,3523503, Itatinga,Itatinga,SP,20697,14,,7,,3,2,2,14,7,7
352360,3523602, Itirapina,Itirapina,SP,18157,14,,9,,3,3,1,25,25,
352370,3523701,,Itirapuã,SP,6499,9,,2,,,,,,,
352380,3523800, Itobi,Itobi,SP,7841,2,,7,,1,1,1,,,
352390,3523909, Itu,Itu,SP,173939,156,1,223,21,56,54,6,389,357,32
352400,3524006, Itupeva,Itupeva,SP,61252,36,,45,,10,10,1,86,48,38
352410,3524105, Ituverava,Ituverava,SP,41824,60,,46,,10,10,1,120,53,67
352420,3524204, Jaborandi,Jaborandi,SP,6929,3,,8,,,,,17,17,
352430,3524303, Jaboticabal,Jaboticabal,SP,77263,52,4,59,5,14,13,2,212,56,156
352440,3524402, Jacareí,Jacareí,SP,233662,199,1,293,9,95,95,6,404,167,237
352450,3524501, Jaci,Jaci,SP,7067,7,,22,1,2,2,1,216,149,67
352460,3524600, Jacupiranga,Jacupiranga,SP,17866,5,,8,,2,,1,,,
352470,3524709, Jaguariúna,Jaguariúna,SP,57488,64,,65,4,16,15,2,80,78,2
352480,3524808, Jales,Jales,SP,49107,75,2,83,2,37,35,5,151,103,48
352490,3524907,,Jambeiro,SP,6602,,,3,,,,,,,
352500,3525003, Jandira,Jandira,SP,124937,25,,56,1,6,6,1,15,,15
352510,3525102, Jardinópolis,Jardinópolis,SP,44380,18,,32,,2,2,1,,,
352520,3525201, Jarinu,Jarinu,SP,30044,14,,24,,6,6,1,29,17,12
352530,3525300, Jaú,Jaú,SP,150252,139,,378,16,108,107,7,895,711,184
352540,3525409,,Jeriquara,SP,3159,1,,1,,,,,,,
352550,3525508, Joanópolis,Joanópolis,SP,13220,3,,6,,1,1,1,11,11,
352560,3525607,,João Ramalho,SP,4523,2,,4,,,,,,,
352570,3525706, José Bonifácio,José Bonifácio,SP,37015,17,,17,2,3,3,1,53,22,31
352580,3525805,,Júlio Mesquita,SP,4776,2,,3,,,,,,,
352585,3525854,,Jumirim,SP,3367,2,,3,,,,,,,
352590,3525904, Jundiaí,Jundiaí,SP,418962,377,7,495,57,212,210,19,824,439,385
352600,3526001, Junqueirópolis,Junqueirópolis,SP,20679,17,,21,,2,2,1,52,25,27
352610,3526100, Juquiá,Juquiá,SP,18812,14,,8,,4,2,1,,,
352620,3526209, Juquitiba,Juquitiba,SP,31444,8,,13,,1,1,1,59,,59
352630,3526308,,Lagoinha,SP,4896,4,,5,,,,,,,
352640,3526407, Laranjal Paulista,Laranjal Paulista,SP,28516,19,,17,,4,4,1,46,28,18
352650,3526506,,Lavínia,SP,11980,2,,7,,,,,,,
352660,3526605,,Lavrinhas,SP,7260,1,,1,,,,,,,
352670,3526704, Leme,Leme,SP,103391,59,,82,6,20,20,1,122,77,45
352680,3526803, Lençóis Paulista,Lençóis Paulista,SP,68432,53,,53,1,9,7,3,88,45,43
352690,3526902, Limeira,Limeira,SP,306114,293,2,316,10,104,98,7,377,174,203
352700,3527009, Lindóia,Lindóia,SP,7980,3,,5,,6,6,1,,,
352710,3527108, Lins,Lins,SP,78013,62,1,113,1,34,33,2,428,324,104
352720,3527207, Lorena,Lorena,SP,88706,92,1,139,3,34,31,2,178,85,93
352725,3527256,,Lourdes,SP,2289,1,,1,,,,,,,
352730,3527306, Louveira,Louveira,SP,48885,17,2,55,3,9,8,1,36,31,5
352740,3527405, Lucélia,Lucélia,SP,21747,28,,25,,3,3,1,15,10,5
352750,3527504,,Lucianópolis,SP,2394,2,,2,,,,,,,
352760,3527603, Luís Antônio,Luís Antônio,SP,14947,19,,12,,1,1,1,,,
352770,3527702, Luiziânia,Luiziânia,SP,5790,5,,6,,1,1,1,3,3,
352780,3527801,,Lupércio,SP,4584,1,,2,,,,,,,
352790,3527900,,Lutécia,SP,2649,,,5,,,,,,,
352800,3528007, Macatuba,Macatuba,SP,17163,6,,6,1,1,1,1,31,18,13
352810,3528106, Macaubal,Macaubal,SP,8120,4,,6,,,,,18,15,3
352820,3528205,,Macedônia,SP,3698,1,,4,,,,,,,
352830,3528304,,Magda,SP,3119,1,,2,,,,,,,
352840,3528403, Mairinque,Mairinque,SP,47150,10,,30,1,3,3,1,,,
352850,3528502, Mairiporã,Mairiporã,SP,100179,17,,34,,4,4,2,47,41,6
352860,3528601, Manduri,Manduri,SP,9846,1,,6,,2,2,2,,,
352870,3528700,,Marabá Paulista,SP,5853,4,,4,,,,,,,
352880,3528809, Maracaí,Maracaí,SP,14002,6,,6,,1,1,1,26,22,4
352885,3528858,,Marapoama,SP,3031,1,,2,,,,,,,
352890,3528908,,Mariápolis,SP,4084,,,3,,,,,,,
352900,3529005, Marília,Marília,SP,238882,240,5,430,37,119,118,6,827,620,207
352910,3529104,,Marinópolis,SP,2112,,,2,,,,,,,
352920,3529203, Martinópolis,Martinópolis,SP,26461,13,,16,,3,2,1,35,30,5
352930,3529302, Matão,Matão,SP,83170,77,,84,2,37,34,2,162,96,66
352940,3529401, Mauá,Mauá,SP,472912,250,3,358,33,86,86,6,402,189,213
352950,3529500,,Mendonça,SP,5490,2,,4,,,,,,,
352960,3529609,,Meridiano,SP,3836,1,,4,,,,,,,
352965,3529658,,Mesópolis,SP,1908,,,3,,,,,,,
352970,3529708, Miguelópolis,Miguelópolis,SP,22226,9,,12,5,2,2,1,66,47,19
352980,3529807, Mineiros do Tietê,Mineiros do Tietê,SP,12908,1,,5,,1,1,1,11,11,
352990,3529906, Miracatu,Miracatu,SP,19779,16,,13,,1,1,1,,,
353000,3530003,,Mira Estrela,SP,3086,,,2,,,,,,,
353010,3530102, Mirandópolis,Mirandópolis,SP,29564,16,1,43,2,10,10,1,68,68,
353020,3530201,,Mirante do Paranapanema,SP,18259,12,,11,,,,,,,
353030,3530300, Mirassol,Mirassol,SP,59824,36,,32,9,6,6,2,81,30,51
353040,3530409,,Mirassolândia,SP,4871,4,,4,,,,,,,
353050,3530508, Mococa,Mococa,SP,68885,64,,63,,19,19,2,135,88,47
353060,3530607, Mogi das Cruzes,Mogi das Cruzes,SP,445842,435,7,649,21,233,193,10,896,600,296
353070,3530706, Mogi Guaçu,Mogi Guaçu,SP,151888,85,,135,7,35,34,5,333,141,192
353080,3530805, Mogi Mirim,Mogi Mirim,SP,93189,37,,91,7,33,32,4,213,114,99
353090,3530904,,Mombuca,SP,3493,,,2,,,,,,,
353100,3531001,,Monções,SP,2259,,,2,,,,,,,
353110,3531100, Mongaguá,Mongaguá,SP,56702,34,,18,,7,7,3,36,36,
353120,3531209,,Monte Alegre do Sul,SP,8038,3,,3,,,,,,,
353130,3531308, Monte Alto,Monte Alto,SP,50498,37,,23,,14,14,1,109,58,51
353140,3531407, Monte Aprazível,Monte Aprazível,SP,25087,9,,19,,3,3,1,80,30,50
353150,3531506, Monte Azul Paulista,Monte Azul Paulista,SP,19008,11,,18,,5,5,2,70,51,19
353160,3531605,,Monte Castelo,SP,4166,1,,,,,,,,,
353170,3531704, Monteiro Lobato,Monteiro Lobato,SP,4653,6,,5,,1,,1,,,
353180,3531803, Monte Mor,Monte Mor,SP,59772,14,,19,,5,5,1,35,26,9
353190,3531902, Morro Agudo,Morro Agudo,SP,32968,23,,15,,2,2,1,45,31,14
353200,3532009, Morungaba,Morungaba,SP,13622,9,,9,,4,4,2,19,9,10
353205,3532058,,Motuca,SP,4758,3,,2,,,,,,,
353210,3532108,,Murutinga do Sul,SP,4486,,,4,,,,,,,
353215,3532157,,Nantes,SP,3141,1,,3,,,,,,,
