city,city_ibge_code,confirmed,confirmed_per_100k_inhabitants,date,death_rate,deaths,estimated_population_2019,is_last,place_type,state,last_update
Florianópolis,4205407,2,0.39922,2020-03-14,,,500973.0,False,city,SC,2020-03-26 15:52:13.650364
Rancho Queimado,4214300,2,69.4927,2020-03-16,,,2878.0,False,city,SC,2020-03-26 15:52:13.650364
Rancho Queimado,4214300,2,69.4927,2020-03-14,,,2878.0,False,city,SC,2020-03-26 15:52:13.650364
Santana de Parnaíba,3547304,2,1.43424,2020-03-20,,,139447.0,False,city,SP,2020-03-26 15:52:13.650364
Bagé,4301602,2,1.65094,2020-03-19,,0.0,121143.0,False,city,RS,2020-03-26 15:52:13.650364
,35,2,0.00436,2020-02-28,,,45919049.0,False,state,SP,2020-03-26 15:52:13.650364
São Paulo,3550308,2,0.01632,2020-02-28,,,12252023.0,False,city,SP,2020-03-26 15:52:13.650364
Bagé,4301602,2,1.65094,2020-03-20,,0.0,121143.0,False,city,RS,2020-03-26 15:52:13.650364
Campo Bom,4303905,2,2.99796,2020-03-19,,0.0,66712.0,False,city,RS,2020-03-26 15:52:13.650364
Caxias do Sul,4305108,2,0.39146,2020-03-19,,0.0,510906.0,False,city,RS,2020-03-26 15:52:13.650364
,35,2,0.00436,2020-02-29,,,45919049.0,False,state,SP,2020-03-26 15:52:13.650364
,33,2,0.01158,2020-03-06,,0.0,17264943.0,False,state,RJ,2020-03-26 15:52:13.650364
Juiz de Fora,3136702,2,0.35157,2020-03-16,,0.0,568873.0,False,city,MG,2020-03-26 15:52:13.650364
,29,2,0.01345,2020-03-09,,0.0,14873064.0,False,state,BA,2020-03-26 15:52:13.650364
Rio Verde,5218805,2,0.84873,2020-03-16,,0.0,235647.0,False,city,GO,2020-03-26 15:52:13.650364
Anápolis,5201108,2,0.5169,2020-03-16,,0.0,386923.0,False,city,GO,2020-03-26 15:52:13.650364
Joinville,4209102,2,0.33872,2020-03-19,,,590466.0,False,city,SC,2020-03-26 15:52:13.650364
Anápolis,5201108,2,0.5169,2020-03-17,,0.0,386923.0,False,city,GO,2020-03-26 15:52:13.650364
Tubarão,4218707,2,1.8924,2020-03-18,,0.0,105686.0,False,city,SC,2020-03-26 15:52:13.650364
Balneário Camboriú,4202008,2,1.40553,2020-03-18,,0.0,142295.0,False,city,SC,2020-03-26 15:52:13.650364
,35,2,0.00436,2020-03-03,,,45919049.0,False,state,SP,2020-03-26 15:52:13.650364
Carapicuíba,3510609,2,0.49884,2020-03-20,,,400927.0,False,city,SP,2020-03-26 15:52:13.650364
Rio de Janeiro,3304557,2,0.02977,2020-03-08,,0.0,6718903.0,False,city,RJ,2020-03-26 15:52:13.650364
Cianorte,4105508,2,2.42072,2020-03-18,,0.0,82620.0,False,city,PR,2020-03-26 15:52:13.650364
,42,2,0.02791,2020-03-12,,0.0,7164788.0,False,state,SC,2020-03-26 15:52:13.650364
,31,2,0.00945,2020-03-12,,0.0,21168791.0,False,state,MG,2020-03-26 15:52:13.650364
Recife,2611606,2,0.12153,2020-03-12,,,1645727.0,False,city,PE,2020-03-26 15:52:13.650364
,26,2,0.02093,2020-03-12,,0.0,9557071.0,False,state,PE,2020-03-26 15:52:13.650364
Propriá,2805703,2,6.75083,2020-03-20,,0.0,29626.0,False,city,SE,2020-03-26 15:52:13.650364
Florianópolis,4205407,2,0.39922,2020-03-12,,,500973.0,False,city,SC,2020-03-26 15:52:13.650364
Anápolis,5201108,2,0.5169,2020-03-18,,0.0,386923.0,False,city,GO,2020-03-26 15:52:13.650364
São Paulo,3550308,2,0.01632,2020-03-02,,,12252023.0,False,city,SP,2020-03-26 15:52:13.650364
Lauro de Freitas,2919207,2,1.00786,2020-03-19,,0.0,198440.0,False,city,BA,2020-03-26 15:52:13.650364
Rancho Queimado,4214300,2,69.4927,2020-03-18,,0.0,2878.0,False,city,SC,2020-03-26 15:52:13.650364
São Paulo,3550308,2,0.01632,2020-03-01,,,12252023.0,False,city,SP,2020-03-26 15:52:13.650364
,43,2,0.01758,2020-03-11,,0.0,11377239.0,False,state,RS,2020-03-26 15:52:13.650364
Braço do Norte,4202800,2,5.97907,2020-03-18,,0.0,33450.0,False,city,SC,2020-03-26 15:52:13.650364
,29,2,0.01345,2020-03-10,,0.0,14873064.0,False,state,BA,2020-03-26 15:52:13.650364
Porto Alegre,4314902,2,0.13479,2020-03-12,,0.0,1483771.0,False,city,RS,2020-03-26 15:52:13.650364
Juiz de Fora,3136702,2,0.35157,2020-03-18,,0.0,568873.0,False,city,MG,2020-03-26 15:52:13.650364
,35,2,0.00436,2020-03-02,,,45919049.0,False,state,SP,2020-03-26 15:52:13.650364
,29,2,0.01345,2020-03-07,,0.0,14873064.0,False,state,BA,2020-03-26 15:52:13.650364
Imbituba,4207304,2,4.45901,2020-03-20,,,44853.0,False,city,SC,2020-03-26 15:52:13.650364
Caxias do Sul,4305108,2,0.39146,2020-03-18,,0.0,510906.0,False,city,RS,2020-03-26 15:52:13.650364
,35,2,0.00436,2020-03-01,,,45919049.0,False,state,SP,2020-03-26 15:52:13.650364
Feira de Santana,2910800,2,0.32527,2020-03-07,,0.0,614872.0,False,city,BA,2020-03-26 15:52:13.650364
,32,2,0.04977,2020-03-12,,,4018650.0,False,state,ES,2020-03-26 15:52:13.650364
,13,2,0.04826,2020-03-18,,0.0,4144597.0,False,state,AM,2020-03-26 15:52:13.650364
Brasília,5300108,2,0.06633,2020-03-12,,0.0,3015268.0,False,city,DF,2020-03-26 15:52:13.650364
Goiânia,5208707,2,0.13192,2020-03-12,,0.0,1516113.0,False,city,GO,2020-03-26 15:52:13.650364
Rancho Queimado,4214300,2,69.4927,2020-03-20,,,2878.0,False,city,SC,2020-03-26 15:52:13.650364
Feira de Santana,2910800,2,0.32527,2020-03-10,,0.0,614872.0,False,city,BA,2020-03-26 15:52:13.650364
,53,2,0.06633,2020-03-12,,0.0,3015268.0,False,state,DF,2020-03-26 15:52:13.650364
Cotia,3513009,2,0.80254,2020-03-20,,,249210.0,False,city,SP,2020-03-26 15:52:13.650364
Sapiranga,4319901,2,2.44696,2020-03-20,,0.0,81734.0,False,city,RS,2020-03-26 15:52:13.650364
Importados/Indefinidos,,2,,2020-03-18,,,,False,city,AM,2020-03-26 15:52:13.650364
São Paulo,3550308,2,0.01632,2020-03-03,,,12252023.0,False,city,SP,2020-03-26 15:52:13.650364
Manaus,1302603,2,0.09163,2020-03-18,,,2182763.0,False,city,AM,2020-03-26 15:52:13.650364
Rio Verde,5218805,1,0.42436,2020-03-14,,0.0,235647.0,False,city,GO,2020-03-26 15:52:13.650364
Santana de Parnaíba,3547304,1,0.71712,2020-03-09,,,139447.0,False,city,SP,2020-03-26 15:52:13.650364
Rio de Janeiro,3304557,1,0.01488,2020-03-06,,0.0,6718903.0,False,city,RJ,2020-03-26 15:52:13.650364
Barra Mansa,3300407,1,0.54226,2020-03-08,,0.0,184412.0,False,city,RJ,2020-03-26 15:52:13.650364
,31,1,0.00472,2020-03-09,,0.0,21168791.0,False,state,MG,2020-03-26 15:52:13.650364
Patrocínio,3148103,1,1.10184,2020-03-14,,0.0,90757.0,False,city,MG,2020-03-26 15:52:13.650364
Santana de Parnaíba,3547304,1,0.71712,2020-03-12,,,139447.0,False,city,SP,2020-03-26 15:52:13.650364
Caxias do Sul,4305108,1,0.19573,2020-03-12,,0.0,510906.0,False,city,RS,2020-03-26 15:52:13.650364
Divinópolis,3122306,1,0.41976,2020-03-11,,0.0,238230.0,False,city,MG,2020-03-26 15:52:13.650364
Campo Bom,4303905,1,1.49898,2020-03-11,,0.0,66712.0,False,city,RS,2020-03-26 15:52:13.650364
Divinópolis,3122306,1,0.41976,2020-03-09,,0.0,238230.0,False,city,MG,2020-03-26 15:52:13.650364
Aracaju,2800308,1,0.1522,2020-03-14,,0.0,657013.0,False,city,SE,2020-03-26 15:52:13.650364
,29,1,0.00672,2020-03-06,,0.0,14873064.0,False,state,BA,2020-03-26 15:52:13.650364
,32,1,0.02488,2020-03-11,,,4018650.0,False,state,ES,2020-03-26 15:52:13.650364
,28,1,0.0435,2020-03-14,,0.0,2298696.0,False,state,SE,2020-03-26 15:52:13.650364
Carapicuíba,3510609,1,0.24942,2020-03-14,,,400927.0,False,city,SP,2020-03-26 15:52:13.650364
Joinville,4209102,1,0.16936,2020-03-14,,,590466.0,False,city,SC,2020-03-26 15:52:13.650364
Maceió,2704302,1,0.09814,2020-03-08,,0.0,1018948.0,False,city,AL,2020-03-26 15:52:13.650364
São Paulo,3550308,1,0.00816,2020-02-26,,,12252023.0,False,city,SP,2020-03-26 15:52:13.650364
Ferraz de Vasconcelos,3515707,1,0.51473,2020-03-12,,,194276.0,False,city,SP,2020-03-26 15:52:13.650364
Divinópolis,3122306,1,0.41976,2020-03-08,,0.0,238230.0,False,city,MG,2020-03-26 15:52:13.650364
,32,1,0.02488,2020-03-08,,,4018650.0,False,state,ES,2020-03-26 15:52:13.650364
,53,1,0.03316,2020-03-08,,0.0,3015268.0,False,state,DF,2020-03-26 15:52:13.650364
,32,1,0.02488,2020-03-06,,,4018650.0,False,state,ES,2020-03-26 15:52:13.650364
Juiz de Fora,3136702,1,0.17579,2020-03-14,,0.0,568873.0,False,city,MG,2020-03-26 15:52:13.650364
Ipatinga,3131307,1,0.37964,2020-03-14,,0.0,263410.0,False,city,MG,2020-03-26 15:52:13.650364
,35,1,0.00218,2020-02-27,,,45919049.0,False,state,SP,2020-03-26 15:52:13.650364
Campo Bom,4303905,1,1.49898,2020-03-12,,0.0,66712.0,False,city,RS,2020-03-26 15:52:13.650364
Brasília,5300108,1,0.03316,2020-03-08,,0.0,3015268.0,False,city,DF,2020-03-26 15:52:13.650364
,31,1,0.00472,2020-03-08,,0.0,21168791.0,False,state,MG,2020-03-26 15:52:13.650364
Santana de Parnaíba,3547304,1,0.71712,2020-03-07,,,139447.0,False,city,SP,2020-03-26 15:52:13.650364
Barra Mansa,3300407,1,0.54226,2020-03-06,,0.0,184412.0,False,city,RJ,2020-03-26 15:52:13.650364
Divinópolis,3122306,1,0.41976,2020-03-14,,0.0,238230.0,False,city,MG,2020-03-26 15:52:13.650364
São Paulo,3550308,1,0.00816,2020-02-27,,,12252023.0,False,city,SP,2020-03-26 15:52:13.650364
,31,1,0.00472,2020-03-11,,0.0,21168791.0,False,state,MG,2020-03-26 15:52:13.650364
Importados/Indefinidos,,1,,2020-03-14,,,,False,city,PE,2020-03-26 15:52:13.650364
,27,1,0.02996,2020-03-08,,0.0,3337357.0,False,state,AL,2020-03-26 15:52:13.650364
Ferraz de Vasconcelos,3515707,1,0.51473,2020-03-14,,,194276.0,False,city,SP,2020-03-26 15:52:13.650364
Brasília,5300108,1,0.03316,2020-03-07,,0.0,3015268.0,False,city,DF,2020-03-26 15:52:13.650364
,24,1,0.02852,2020-03-12,,0.0,3506853.0,False,state,RN,2020-03-26 15:52:13.650364
Divinópolis,3122306,1,0.41976,2020-03-13,,0.0,238230.0,False,city,MG,2020-03-26 15:52:13.650364
Barra Mansa,3300407,1,0.54226,2020-03-05,,0.0,184412.0,False,city,RJ,2020-03-26 15:52:13.650364
Rio Verde,5218805,1,0.42436,2020-03-12,,0.0,235647.0,False,city,GO,2020-03-26 15:52:13.650364
Maceió,2704302,1,0.09814,2020-03-10,,0.0,1018948.0,False,city,AL,2020-03-26 15:52:13.650364
Cianorte,4105508,1,1.21036,2020-03-13,,0.0,82620.0,False,city,PR,2020-03-26 15:52:13.650364
Santana de Parnaíba,3547304,1,0.71712,2020-03-10,,,139447.0,False,city,SP,2020-03-26 15:52:13.650364
,43,1,0.00879,2020-03-10,,0.0,11377239.0,False,state,RS,2020-03-26 15:52:13.650364
Campo Bom,4303905,1,1.49898,2020-03-10,,0.0,66712.0,False,city,RS,2020-03-26 15:52:13.650364
Natal,2408102,1,0.11311,2020-03-13,,0.0,884122.0,False,city,RN,2020-03-26 15:52:13.650364
,27,1,0.02996,2020-03-10,,0.0,3337357.0,False,state,AL,2020-03-26 15:52:13.650364
,24,1,0.02852,2020-03-13,,0.0,3506853.0,False,state,RN,2020-03-26 15:52:13.650364
Campo Bom,4303905,1,1.49898,2020-03-13,,0.0,66712.0,False,city,RS,2020-03-26 15:52:13.650364
Caxias do Sul,4305108,1,0.19573,2020-03-13,,0.0,510906.0,False,city,RS,2020-03-26 15:52:13.650364
,31,1,0.00472,2020-03-10,,0.0,21168791.0,False,state,MG,2020-03-26 15:52:13.650364
Divinópolis,3122306,1,0.41976,2020-03-10,,0.0,238230.0,False,city,MG,2020-03-26 15:52:13.650364
Joinville,4209102,1,0.16936,2020-03-13,,,590466.0,False,city,SC,2020-03-26 15:52:13.650364
,33,1,0.00579,2020-03-05,,0.0,17264943.0,False,state,RJ,2020-03-26 15:52:13.650364
Maceió,2704302,1,0.09814,2020-03-12,,0.0,1018948.0,False,city,AL,2020-03-26 15:52:13.650364
,27,1,0.02996,2020-03-12,,0.0,3337357.0,False,state,AL,2020-03-26 15:52:13.650364
,32,1,0.02488,2020-03-10,,,4018650.0,False,state,ES,2020-03-26 15:52:13.650364
,53,1,0.03316,2020-03-10,,0.0,3015268.0,False,state,DF,2020-03-26 15:52:13.650364
Brasília,5300108,1,0.03316,2020-03-10,,0.0,3015268.0,False,city,DF,2020-03-26 15:52:13.650364
Ipatinga,3131307,1,0.37964,2020-03-13,,0.0,263410.0,False,city,MG,2020-03-26 15:52:13.650364
Divinópolis,3122306,1,0.41976,2020-03-12,,0.0,238230.0,False,city,MG,2020-03-26 15:52:13.650364
Santana de Parnaíba,3547304,1,0.71712,2020-03-14,,,139447.0,False,city,SP,2020-03-26 15:52:13.650364
Rio Verde,5218805,1,0.42436,2020-03-13,,0.0,235647.0,False,city,GO,2020-03-26 15:52:13.650364
Natal,2408102,1,0.11311,2020-03-12,,0.0,884122.0,False,city,RN,2020-03-26 15:52:13.650364
,32,1,0.02488,2020-03-07,,,4018650.0,False,state,ES,2020-03-26 15:52:13.650364
Maceió,2704302,1,0.09814,2020-03-13,,0.0,1018948.0,False,city,AL,2020-03-26 15:52:13.650364
,27,1,0.02996,2020-03-13,,0.0,3337357.0,False,state,AL,2020-03-26 15:52:13.650364
,32,1,0.02488,2020-03-09,,,4018650.0,False,state,ES,2020-03-26 15:52:13.650364
,53,1,0.03316,2020-03-09,,0.0,3015268.0,False,state,DF,2020-03-26 15:52:13.650364
Porto Alegre,4314902,1,0.0674,2020-03-11,,0.0,1483771.0,False,city,RS,2020-03-26 15:52:13.650364
Importados/Indefinidos,,1,,2020-03-13,,,,False,city,AM,2020-03-26 15:52:13.650364
Manaus,1302603,1,0.04581,2020-03-13,,0.0,2182763.0,False,city,AM,2020-03-26 15:52:13.650364
,13,1,0.02413,2020-03-13,,0.0,4144597.0,False,state,AM,2020-03-26 15:52:13.650364
Brasília,5300108,1,0.03316,2020-03-09,,0.0,3015268.0,False,city,DF,2020-03-26 15:52:13.650364
Santana de Parnaíba,3547304,1,0.71712,2020-03-08,,,139447.0,False,city,SP,2020-03-26 15:52:13.650364
Niterói,3303302,1,0.19471,2020-03-12,,0.0,513584.0,False,city,RJ,2020-03-26 15:52:13.650364
Santana de Parnaíba,3547304,1,0.71712,2020-03-11,,,139447.0,False,city,SP,2020-03-26 15:52:13.650364
,53,1,0.03316,2020-03-07,,0.0,3015268.0,False,state,DF,2020-03-26 15:52:13.650364
Barra Mansa,3300407,1,0.54226,2020-03-12,,0.0,184412.0,False,city,RJ,2020-03-26 15:52:13.650364
,32,1,0.02488,2020-03-05,,,4018650.0,False,state,ES,2020-03-26 15:52:13.650364
,27,1,0.02996,2020-03-09,,0.0,3337357.0,False,state,AL,2020-03-26 15:52:13.650364
Maceió,2704302,1,0.09814,2020-03-09,,0.0,1018948.0,False,city,AL,2020-03-26 15:52:13.650364
Cianorte,4105508,1,1.21036,2020-03-12,,0.0,82620.0,False,city,PR,2020-03-26 15:52:13.650364
Ipatinga,3131307,1,0.37964,2020-03-12,,0.0,263410.0,False,city,MG,2020-03-26 15:52:13.650364
Feira de Santana,2910800,1,0.16264,2020-03-06,,0.0,614872.0,False,city,BA,2020-03-26 15:52:13.650364
Foz do Iguaçu,4108304,1,0.3868,2020-03-20,,0.0,258532.0,False,city,PR,2020-03-26 15:52:13.650364
Joinville,4209102,1,0.16936,2020-03-15,,,590466.0,False,city,SC,2020-03-26 15:52:13.650364
Suzano,3552502,1,0.33598,2020-03-19,,,297637.0,False,city,SP,2020-03-26 15:52:13.650364
São Caetano do Sul,3548807,1,0.62063,2020-03-19,,,161127.0,False,city,SP,2020-03-26 15:52:13.650364
Santana de Parnaíba,3547304,1,0.71712,2020-03-19,,,139447.0,False,city,SP,2020-03-26 15:52:13.650364
Mauá,3529401,1,0.21146,2020-03-19,,,472912.0,False,city,SP,2020-03-26 15:52:13.650364
Jaguariúna,3524709,1,1.73949,2020-03-19,,,57488.0,False,city,SP,2020-03-26 15:52:13.650364
Guarulhos,3518800,1,0.07251,2020-03-19,,,1379182.0,False,city,SP,2020-03-26 15:52:13.650364
Ferraz de Vasconcelos,3515707,1,0.51473,2020-03-19,,,194276.0,False,city,SP,2020-03-26 15:52:13.650364
Campinas,3509502,1,0.08305,2020-03-19,,,1204073.0,False,city,SP,2020-03-26 15:52:13.650364
Barueri,3505708,1,0.36472,2020-03-19,,,274182.0,False,city,SP,2020-03-26 15:52:13.650364
São José,4216602,1,0.40554,2020-03-19,,,246586.0,False,city,SC,2020-03-26 15:52:13.650364
Taquara,4321204,1,1.74016,2020-03-19,,0.0,57466.0,False,city,RS,2020-03-26 15:52:13.650364
Sapiranga,4319901,1,1.22348,2020-03-19,,0.0,81734.0,False,city,RS,2020-03-26 15:52:13.650364
Farroupilha,4307906,1,1.38253,2020-03-19,,0.0,72331.0,False,city,RS,2020-03-26 15:52:13.650364
Erechim,4307005,1,0.94463,2020-03-19,,0.0,105862.0,False,city,RS,2020-03-26 15:52:13.650364
Alvorada,4300604,1,0.4755,2020-03-19,,0.0,210305.0,False,city,RS,2020-03-26 15:52:13.650364
Miguel Pereira,3302908,1,3.91573,2020-03-19,1.0,1.0,25538.0,False,city,RJ,2020-03-26 15:52:13.650364
Guapimirim,3301850,1,1.65243,2020-03-19,,0.0,60517.0,False,city,RJ,2020-03-26 15:52:13.650364
Barra Mansa,3300407,1,0.54226,2020-03-19,,0.0,184412.0,False,city,RJ,2020-03-26 15:52:13.650364
Maringá,4115200,1,0.23603,2020-03-19,,0.0,423666.0,False,city,PR,2020-03-26 15:52:13.650364
Londrina,4113700,1,0.17552,2020-03-19,,0.0,569733.0,False,city,PR,2020-03-26 15:52:13.650364
São José do Rio Preto,3549805,1,0.21707,2020-03-19,,,460671.0,False,city,SP,2020-03-26 15:52:13.650364
Taubaté,3554102,1,0.31754,2020-03-19,,,314924.0,False,city,SP,2020-03-26 15:52:13.650364
Campo Largo,4104204,1,0.75756,2020-03-19,,0.0,132002.0,False,city,PR,2020-03-26 15:52:13.650364
Vargem Grande Paulista,3556453,1,1.90125,2020-03-19,,0.0,52597.0,False,city,SP,2020-03-26 15:52:13.650364
Belo Jardim,2601706,1,1.30823,2020-03-18,,,76439.0,False,city,PE,2020-03-26 15:52:13.650364
,25,1,0.02489,2020-03-18,,0.0,4018127.0,False,state,PB,2020-03-26 15:52:13.650364
João Pessoa,2507507,1,0.12361,2020-03-18,,0.0,809015.0,False,city,PB,2020-03-26 15:52:13.650364
,15,1,0.01162,2020-03-18,,0.0,8602865.0,False,state,PA,2020-03-26 15:52:13.650364
Belém,1501402,1,0.06699,2020-03-18,,0.0,1492745.0,False,city,PA,2020-03-26 15:52:13.650364
Uberlândia,3170206,1,0.14465,2020-03-18,,0.0,691305.0,False,city,MG,2020-03-26 15:52:13.650364
Sete Lagoas,3167202,1,0.41729,2020-03-18,,0.0,239639.0,False,city,MG,2020-03-26 15:52:13.650364
Patrocínio,3148103,1,1.10184,2020-03-18,,0.0,90757.0,False,city,MG,2020-03-26 15:52:13.650364
Nova Lima,3144805,1,1.05386,2020-03-18,,0.0,94889.0,False,city,MG,2020-03-26 15:52:13.650364
Ipatinga,3131307,1,0.37964,2020-03-18,,0.0,263410.0,False,city,MG,2020-03-26 15:52:13.650364
Divinópolis,3122306,1,0.41976,2020-03-18,,0.0,238230.0,False,city,MG,2020-03-26 15:52:13.650364
Coronel Fabriciano,3119401,1,0.91029,2020-03-18,,0.0,109855.0,False,city,MG,2020-03-26 15:52:13.650364
Jataí,5211909,1,0.99126,2020-03-18,,0.0,100882.0,False,city,GO,2020-03-26 15:52:13.650364
Aparecida de Goiânia,5201405,1,0.17296,2020-03-18,,0.0,578179.0,False,city,GO,2020-03-26 15:52:13.650364
Sobral,2312908,1,0.47862,2020-03-18,,0.0,208935.0,False,city,CE,2020-03-26 15:52:13.650364
Aquiraz,2301000,1,1.24578,2020-03-18,,0.0,80271.0,False,city,CE,2020-03-26 15:52:13.650364
Prado,2925501,1,3.54937,2020-03-18,,0.0,28174.0,False,city,BA,2020-03-26 15:52:13.650364
,27,1,0.02996,2020-03-18,,0.0,3337357.0,False,state,AL,2020-03-26 15:52:13.650364
Maceió,2704302,1,0.09814,2020-03-18,,0.0,1018948.0,False,city,AL,2020-03-26 15:52:13.650364
Foz do Iguaçu,4108304,1,0.3868,2020-03-19,,0.0,258532.0,False,city,PR,2020-03-26 15:52:13.650364
,25,1,0.02489,2020-03-19,,0.0,4018127.0,False,state,PB,2020-03-26 15:52:13.650364
Braço do Norte,4202800,1,2.98954,2020-03-15,,,33450.0,False,city,SC,2020-03-26 15:52:13.650364
Osasco,3534401,1,0.14318,2020-03-20,,,698418.0,False,city,SP,2020-03-26 15:52:13.650364
Mauá,3529401,1,0.21146,2020-03-20,,,472912.0,False,city,SP,2020-03-26 15:52:13.650364
Jaguariúna,3524709,1,1.73949,2020-03-20,,,57488.0,False,city,SP,2020-03-26 15:52:13.650364
Hortolândia,3519071,1,0.43318,2020-03-20,,,230851.0,False,city,SP,2020-03-26 15:52:13.650364
Guarulhos,3518800,1,0.07251,2020-03-20,,,1379182.0,False,city,SP,2020-03-26 15:52:13.650364
Ferraz de Vasconcelos,3515707,1,0.51473,2020-03-20,,,194276.0,False,city,SP,2020-03-26 15:52:13.650364
Campinas,3509502,1,0.08305,2020-03-20,,,1204073.0,False,city,SP,2020-03-26 15:52:13.650364
Barueri,3505708,1,0.36472,2020-03-20,,,274182.0,False,city,SP,2020-03-26 15:52:13.650364
São José,4216602,1,0.40554,2020-03-20,,,246586.0,False,city,SC,2020-03-26 15:52:13.650364
Pomerode,4213203,1,2.9898,2020-03-20,,,33447.0,False,city,SC,2020-03-26 15:52:13.650364
Navegantes,4211306,1,1.22737,2020-03-20,,,81475.0,False,city,SC,2020-03-26 15:52:13.650364
Jaraguá do Sul,4208906,1,0.56276,2020-03-20,,,177697.0,False,city,SC,2020-03-26 15:52:13.650364
Chapecó,4204202,1,0.45379,2020-03-20,,,220367.0,False,city,SC,2020-03-26 15:52:13.650364
Taquara,4321204,1,1.74016,2020-03-20,,0.0,57466.0,False,city,RS,2020-03-26 15:52:13.650364
Farroupilha,4307906,1,1.38253,2020-03-20,,0.0,72331.0,False,city,RS,2020-03-26 15:52:13.650364
Alvorada,4300604,1,0.4755,2020-03-20,,0.0,210305.0,False,city,RS,2020-03-26 15:52:13.650364
,11,1,0.05627,2020-03-20,,0.0,1777225.0,False,state,RO,2020-03-26 15:52:13.650364
Ji-Paraná,1100122,1,0.77538,2020-03-20,,0.0,128969.0,False,city,RO,2020-03-26 15:52:13.650364
Parnamirim,2403251,1,0.38245,2020-03-20,,0.0,261469.0,False,city,RN,2020-03-26 15:52:13.650364
Maringá,4115200,1,0.23603,2020-03-20,,0.0,423666.0,False,city,PR,2020-03-26 15:52:13.650364
Mogi das Cruzes,3530607,1,0.22429,2020-03-20,,,445842.0,False,city,SP,2020-03-26 15:52:13.650364
São José do Rio Preto,3549805,1,0.21707,2020-03-20,,,460671.0,False,city,SP,2020-03-26 15:52:13.650364
João Pessoa,2507507,1,0.12361,2020-03-19,,0.0,809015.0,False,city,PB,2020-03-26 15:52:13.650364
São José dos Campos,3549904,1,0.13851,2020-03-20,,,721944.0,False,city,SP,2020-03-26 15:52:13.650364
,15,1,0.01162,2020-03-19,,0.0,8602865.0,False,state,PA,2020-03-26 15:52:13.650364
Belém,1501402,1,0.06699,2020-03-19,,0.0,1492745.0,False,city,PA,2020-03-26 15:52:13.650364
Sidrolândia,5007901,1,1.73415,2020-03-19,,,57665.0,False,city,MS,2020-03-26 15:52:13.650364
Sete Lagoas,3167202,1,0.41729,2020-03-19,,0.0,239639.0,False,city,MG,2020-03-26 15:52:13.650364
Patrocínio,3148103,1,1.10184,2020-03-19,,0.0,90757.0,False,city,MG,2020-03-26 15:52:13.650364
Ipatinga,3131307,1,0.37964,2020-03-19,,0.0,263410.0,False,city,MG,2020-03-26 15:52:13.650364
Divinópolis,3122306,1,0.41976,2020-03-19,,0.0,238230.0,False,city,MG,2020-03-26 15:52:13.650364
Coronel Fabriciano,3119401,1,0.91029,2020-03-19,,0.0,109855.0,False,city,MG,2020-03-26 15:52:13.650364
Jataí,5211909,1,0.99126,2020-03-19,,0.0,100882.0,False,city,GO,2020-03-26 15:52:13.650364
Importados/Indefinidos,,1,,2020-03-19,,0.0,,False,city,GO,2020-03-26 15:52:13.650364
Aparecida de Goiânia,5201405,1,0.17296,2020-03-19,,0.0,578179.0,False,city,GO,2020-03-26 15:52:13.650364
Linhares,3203205,1,0.57619,2020-03-19,,,173555.0,False,city,ES,2020-03-26 15:52:13.650364
Importados/Indefinidos,,1,,2020-03-19,,0.0,,False,city,CE,2020-03-26 15:52:13.650364
Prado,2925501,1,3.54937,2020-03-19,,0.0,28174.0,False,city,BA,2020-03-26 15:52:13.650364
Itabuna,2914802,1,0.46899,2020-03-19,,0.0,213223.0,False,city,BA,2020-03-26 15:52:13.650364
,17,1,0.06358,2020-03-20,,,1572866.0,False,state,TO,2020-03-26 15:52:13.650364
Palmas,1721000,1,0.33431,2020-03-20,,,299127.0,False,city,TO,2020-03-26 15:52:13.650364
Taubaté,3554102,1,0.31754,2020-03-20,,,314924.0,False,city,SP,2020-03-26 15:52:13.650364
Suzano,3552502,1,0.33598,2020-03-20,,,297637.0,False,city,SP,2020-03-26 15:52:13.650364
Jaboatão dos Guararapes,2607901,1,0.14239,2020-03-18,,,702298.0,False,city,PE,2020-03-26 15:52:13.650364
Campo Largo,4104204,1,0.75756,2020-03-18,,0.0,132002.0,False,city,PR,2020-03-26 15:52:13.650364
Foz do Iguaçu,4108304,1,0.3868,2020-03-18,,0.0,258532.0,False,city,PR,2020-03-26 15:52:13.650364
Cianorte,4105508,1,1.21036,2020-03-16,,0.0,82620.0,False,city,PR,2020-03-26 15:52:13.650364
Ipatinga,3131307,1,0.37964,2020-03-16,,0.0,263410.0,False,city,MG,2020-03-26 15:52:13.650364
Divinópolis,3122306,1,0.41976,2020-03-16,,0.0,238230.0,False,city,MG,2020-03-26 15:52:13.650364
Belo Horizonte,3106200,1,0.03981,2020-03-16,,0.0,2512070.0,False,city,MG,2020-03-26 15:52:13.650364
Aquiraz,2301000,1,1.24578,2020-03-16,,0.0,80271.0,False,city,CE,2020-03-26 15:52:13.650364
Porto Seguro,2925303,1,0.67256,2020-03-16,,0.0,148686.0,False,city,BA,2020-03-26 15:52:13.650364
,27,1,0.02996,2020-03-16,,0.0,3337357.0,False,state,AL,2020-03-26 15:52:13.650364
Maceió,2704302,1,0.09814,2020-03-16,,0.0,1018948.0,False,city,AL,2020-03-26 15:52:13.650364
São Caetano do Sul,3548807,1,0.62063,2020-03-17,,,161127.0,False,city,SP,2020-03-26 15:52:13.650364
