,region_id,municipio,uf,populacao,quantidade_leitos
3248,SAO JOAO DA BARRA RJ,São João da Barra,RJ,36102,40.0
3249,SAO JOAO DE MERITI RJ,São João de Meriti,RJ,472406,166.0
3250,SAO JOSE DE UBA RJ,São José de Ubá,RJ,7171,0.0
3251,SAO JOSE DO VALE DO RIO PRETO RJ,São José do Vale do Rio Preto,RJ,21795,56.0
3252,SAO PEDRO DA ALDEIA RJ,São Pedro da Aldeia,RJ,104476,61.0
3253,SAO SEBASTIAO DO ALTO RJ,São Sebastião do Alto,RJ,9357,48.0
3254,SAPUCAIA RJ,Sapucaia,RJ,18228,0.0
3255,SAQUAREMA RJ,Saquarema,RJ,89170,116.0
3256,SEROPEDICA RJ,Seropédica,RJ,82312,27.0
3257,SILVA JARDIM RJ,Silva Jardim,RJ,21774,40.0
3258,SUMIDOURO RJ,Sumidouro,RJ,15623,25.0
3259,TANGUA RJ,Tanguá,RJ,34309,214.0
3260,TERESOPOLIS RJ,Teresópolis,RJ,182594,391.0
3261,TRAJANO DE MORAES RJ,Trajano de Moraes,RJ,10626,38.0
3262,TRES RIOS RJ,Três Rios,RJ,81804,266.0
3263,VALENCA RJ,Valença,RJ,76523,318.0
3264,VARRE-SAI RJ,Varre-Sai,RJ,11000,38.0
3265,VASSOURAS RJ,Vassouras,RJ,36896,457.0
3266,VOLTA REDONDA RJ,Volta Redonda,RJ,273012,747.0
3267,ADAMANTINA SP,Adamantina,SP,35068,235.0
3268,ADOLFO SP,Adolfo,SP,3562,0.0
3269,AGUAI SP,Aguaí,SP,36305,0.0
3270,AGUAS DA PRATA SP,Águas da Prata,SP,8180,0.0
3271,AGUAS DE LINDOIA SP,Águas de Lindóia,SP,18705,42.0
3272,AGUAS DE SANTA BARBARA SP,Águas de Santa Bárbara,SP,6075,0.0
3273,AGUAS DE SAO PEDRO SP,Águas de São Pedro,SP,3451,0.0
3274,AGUDOS SP,Agudos,SP,37214,60.0
3275,ALAMBARI SP,Alambari,SP,6025,0.0
3276,ALFREDO MARCONDES SP,Alfredo Marcondes,SP,4166,0.0
3277,ALTAIR SP,Altair,SP,4160,0.0
3278,ALTINOPOLIS SP,Altinópolis,SP,16184,31.0
3279,ALTO ALEGRE SP,Alto Alegre,SP,4099,22.0
3280,ALUMINIO SP,Alumínio,SP,18628,0.0
3281,ALVARES FLORENCE SP,Álvares Florence,SP,3679,0.0
3282,ALVARES MACHADO SP,Álvares Machado,SP,24915,20.0
3283,ALVARO DE CARVALHO SP,Álvaro de Carvalho,SP,5227,0.0
3284,ALVINLANDIA SP,Alvinlândia,SP,3222,0.0
3285,AMERICANA SP,Americana,SP,239597,536.0
3286,AMERICO BRASILIENSE SP,Américo Brasiliense,SP,40504,193.0
3287,AMERICO DE CAMPOS SP,Américo de Campos,SP,5969,0.0
3288,AMPARO SP,Amparo,SP,72195,392.0
3289,ANALANDIA SP,Analândia,SP,4995,0.0
3290,ANDRADINA SP,Andradina,SP,57157,127.0
3291,ANGATUBA SP,Angatuba,SP,25228,57.0
3292,ANHEMBI SP,Anhembi,SP,6724,0.0
3293,ANHUMAS SP,Anhumas,SP,4115,0.0
3294,APARECIDA SP,Aparecida,SP,36157,104.0
3295,APARECIDA DOESTE SP,Aparecida dOeste,SP,4196,22.0
3296,APIAI SP,Apiaí,SP,24374,45.0
3297,ARACARIGUAMA SP,Araçariguama,SP,22364,0.0
3298,ARACATUBA SP,Araçatuba,SP,197016,394.0
3299,ARACOIABA DA SERRA SP,Araçoiaba da Serra,SP,34146,321.0
3300,ARAMINA SP,Aramina,SP,5620,0.0
3301,ARANDU SP,Arandu,SP,6357,12.0
3302,ARAPEI SP,Arapeí,SP,2469,0.0
3303,ARARAQUARA SP,Araraquara,SP,236072,442.0
3304,ARARAS SP,Araras,SP,134236,503.0
3305,ARCO-IRIS SP,Arco-Íris,SP,1791,0.0
3306,AREALVA SP,Arealva,SP,8560,29.0
3307,AREIAS SP,Areias,SP,3886,0.0
3308,AREIOPOLIS SP,Areiópolis,SP,11129,0.0
3309,ARIRANHA SP,Ariranha,SP,9668,0.0
3310,ARTUR NOGUEIRA SP,Artur Nogueira,SP,54408,36.0
3311,ARUJA SP,Arujá,SP,89824,92.0
3312,ASPASIA SP,Aspásia,SP,1822,0.0
3313,ASSIS SP,Assis,SP,104386,278.0
3314,ATIBAIA SP,Atibaia,SP,142761,192.0
3315,AURIFLAMA SP,Auriflama,SP,15189,44.0
3316,AVAI SP,Avaí,SP,5403,0.0
3317,AVANHANDAVA SP,Avanhandava,SP,13649,0.0
3318,AVARE SP,Avaré,SP,90655,159.0
3319,BADY BASSITT SP,Bady Bassitt,SP,17502,0.0
3320,BALBINOS SP,Balbinos,SP,5735,0.0
3321,BALSAMO SP,Bálsamo,SP,9068,0.0
3322,BANANAL SP,Bananal,SP,10945,15.0
3323,BARAO DE ANTONINA SP,Barão de Antonina,SP,3469,0.0
3324,BARBOSA SP,Barbosa,SP,7402,0.0
3325,BARIRI SP,Bariri,SP,35264,51.0
3326,BARRA BONITA SP,Barra Bonita,SP,36126,91.0
3327,BARRA DO CHAPEU SP,Barra do Chapéu,SP,5724,0.0
3328,BARRA DO TURVO SP,Barra do Turvo,SP,7659,0.0
3329,BARRETOS SP,Barretos,SP,122098,504.0
3330,BARRINHA SP,Barrinha,SP,32812,0.0
3331,BARUERI SP,Barueri,SP,274182,431.0
3332,BASTOS SP,Bastos,SP,20953,35.0
3333,BATATAIS SP,Batatais,SP,62508,133.0
3334,BAURU SP,Bauru,SP,376818,1228.0
3335,BEBEDOURO SP,Bebedouro,SP,77496,140.0
3336,BENTO DE ABREU SP,Bento de Abreu,SP,2980,0.0
3337,BERNARDINO DE CAMPOS SP,Bernardino de Campos,SP,11148,23.0
3338,BERTIOGA SP,Bertioga,SP,63249,49.0
3339,BILAC SP,Bilac,SP,8034,36.0
3340,BIRIGUI SP,Birigui,SP,123638,146.0
3341,BIRITIBA MIRIM SP,Biritiba Mirim,SP,32598,0.0
3342,BOA ESPERANCA DO SUL SP,Boa Esperança do Sul,SP,14923,14.0
3343,BOCAINA SP,Bocaina,SP,12329,35.0
3344,BOFETE SP,Bofete,SP,11730,0.0
3345,BOITUVA SP,Boituva,SP,60997,54.0
3346,BOM JESUS DOS PERDOES SP,Bom Jesus dos Perdões,SP,25448,12.0
3347,BOM SUCESSO DE ITARARE SP,Bom Sucesso de Itararé,SP,3954,0.0
3348,BORA SP,Borá,SP,837,0.0
3349,BORACEIA SP,Boracéia,SP,4823,0.0
3350,BORBOREMA SP,Borborema,SP,16046,26.0
3351,BOREBI SP,Borebi,SP,2653,0.0
3352,BOTUCATU SP,Botucatu,SP,146497,644.0
3353,BRAGANCA PAULISTA SP,Bragança Paulista,SP,168668,372.0
3354,BRAUNA SP,Braúna,SP,5686,0.0
3355,BREJO ALEGRE SP,Brejo Alegre,SP,2865,0.0
3356,BRODOWSKI SP,Brodowski,SP,24939,0.0
3357,BROTAS SP,Brotas,SP,24403,41.0
3358,BURI SP,Buri,SP,19878,0.0
3359,BURITAMA SP,Buritama,SP,17144,42.0
3360,BURITIZAL SP,Buritizal,SP,4481,0.0
3361,CABRALIA PAULISTA SP,Cabrália Paulista,SP,4264,0.0
3362,CABREUVA SP,Cabreúva,SP,49707,22.0
3363,CACAPAVA SP,Caçapava,SP,94263,178.0
3364,CACHOEIRA PAULISTA SP,Cachoeira Paulista,SP,33327,16.0
3365,CACONDE SP,Caconde,SP,18985,62.0
3366,CAFELANDIA SP,Cafelândia,SP,17767,48.0
3367,CAIABU SP,Caiabu,SP,4191,0.0
3368,CAIEIRAS SP,Caieiras,SP,101470,110.0
3369,CAIUA SP,Caiuá,SP,5874,0.0
3370,CAJAMAR SP,Cajamar,SP,76801,149.0
3371,CAJATI SP,Cajati,SP,28549,0.0
3372,CAJOBI SP,Cajobi,SP,10542,32.0
3373,CAJURU SP,Cajuru,SP,26167,140.0
3374,CAMPINA DO MONTE ALEGRE SP,Campina do Monte Alegre,SP,6024,0.0
3375,CAMPINAS SP,Campinas,SP,1204073,2610.0
3376,CAMPO LIMPO PAULISTA SP,Campo Limpo Paulista,SP,84650,68.0
3377,CAMPOS DO JORDAO SP,Campos do Jordão,SP,52088,201.0
3378,CAMPOS NOVOS PAULISTA SP,Campos Novos Paulista,SP,4965,0.0
3379,CANANEIA SP,Cananéia,SP,12540,0.0
3380,CANAS SP,Canas,SP,5138,0.0
3381,CANDIDO MOTA SP,Cândido Mota,SP,31280,30.0
3382,CANDIDO RODRIGUES SP,Cândido Rodrigues,SP,2793,0.0
3383,CANITAR SP,Canitar,SP,5216,0.0
3384,CAPAO BONITO SP,Capão Bonito,SP,47138,58.0
3385,CAPELA DO ALTO SP,Capela do Alto,SP,20706,59.0
3386,CAPIVARI SP,Capivari,SP,55768,93.0
3387,CARAGUATATUBA SP,Caraguatatuba,SP,121532,165.0
3388,CARAPICUIBA SP,Carapicuíba,SP,400927,270.0
3389,CARDOSO SP,Cardoso,SP,12326,31.0
3390,CASA BRANCA SP,Casa Branca,SP,30380,372.0
3391,CASSIA DOS COQUEIROS SP,Cássia dos Coqueiros,SP,2523,0.0
3392,CASTILHO SP,Castilho,SP,21006,31.0
3393,CATANDUVA SP,Catanduva,SP,121862,588.0
3394,CATIGUA SP,Catiguá,SP,7804,0.0
3395,CEDRAL SP,Cedral,SP,9237,50.0
3396,CERQUEIRA CESAR SP,Cerqueira César,SP,19985,39.0
3397,CERQUILHO SP,Cerquilho,SP,48949,32.0
3398,CESARIO LANGE SP,Cesário Lange,SP,18148,22.0
3399,CHARQUEADA SP,Charqueada,SP,17190,33.0
3400,CLEMENTINA SP,Clementina,SP,8617,30.0
3401,COLINA SP,Colina,SP,18468,47.0
3402,COLOMBIA SP,Colômbia,SP,6210,20.0
3403,CONCHAL SP,Conchal,SP,28050,52.0
3404,CONCHAS SP,Conchas,SP,17896,12.0
3405,CORDEIROPOLIS SP,Cordeirópolis,SP,24528,0.0
3406,COROADOS SP,Coroados,SP,6058,0.0
3407,CORONEL MACEDO SP,Coronel Macedo,SP,4681,6.0
3408,CORUMBATAI SP,Corumbataí,SP,4055,0.0
3409,COSMOPOLIS SP,Cosmópolis,SP,72252,68.0
3410,COSMORAMA SP,Cosmorama,SP,7307,0.0
3411,COTIA SP,Cotia,SP,249210,667.0
3412,CRAVINHOS SP,Cravinhos,SP,35292,15.0
3413,CRISTAIS PAULISTA SP,Cristais Paulista,SP,8631,0.0
3414,CRUZALIA SP,Cruzália,SP,2073,0.0
3415,CRUZEIRO SP,Cruzeiro,SP,82238,103.0
3416,CUBATAO SP,Cubatão,SP,130705,118.0
3417,CUNHA SP,Cunha,SP,21547,40.0
3418,DESCALVADO SP,Descalvado,SP,33718,40.0
3419,DIADEMA SP,Diadema,SP,423884,624.0
3420,DIRCE REIS SP,Dirce Reis,SP,1793,0.0
3421,DIVINOLANDIA SP,Divinolândia,SP,11146,186.0
3422,DOBRADA SP,Dobrada,SP,8929,0.0
3423,DOIS CORREGOS SP,Dois Córregos,SP,27315,67.0
3424,DOLCINOPOLIS SP,Dolcinópolis,SP,2115,0.0
3425,DOURADO SP,Dourado,SP,8873,14.0
3426,DRACENA SP,Dracena,SP,46793,143.0
3427,DUARTINA SP,Duartina,SP,12445,87.0
3428,DUMONT SP,Dumont,SP,9868,0.0
3429,ECHAPORA SP,Echaporã,SP,6102,0.0
3430,ELDORADO SP,Eldorado,SP,15494,2.0
3431,ELIAS FAUSTO SP,Elias Fausto,SP,17772,6.0
3432,ELISIARIO SP,Elisiário,SP,3651,0.0
3433,EMBAUBA SP,Embaúba,SP,2452,0.0
3434,EMBU DAS ARTES SP,Embu das Artes,SP,273726,244.0
3435,EMBU-GUACU SP,Embu-Guaçu,SP,69385,17.0
3436,EMILIANOPOLIS SP,Emilianópolis,SP,3214,0.0
3437,ENGENHEIRO COELHO SP,Engenheiro Coelho,SP,20773,0.0
3438,ESPIRITO SANTO DO PINHAL SP,Espírito Santo do Pinhal,SP,44330,453.0
3439,ESPIRITO SANTO DO TURVO SP,Espírito Santo do Turvo,SP,4829,0.0
3440,ESTRELA DOESTE SP,Estrela dOeste,SP,8419,66.0
3441,ESTRELA DO NORTE SP,Estrela do Norte,SP,2766,0.0
3442,EUCLIDES DA CUNHA PAULISTA SP,Euclides da Cunha Paulista,SP,9371,0.0
3443,FARTURA SP,Fartura,SP,16036,20.0
3444,FERNANDOPOLIS SP,Fernandópolis,SP,69116,135.0
3445,FERNANDO PRESTES SP,Fernando Prestes,SP,5783,0.0
3446,FERNAO SP,Fernão,SP,1716,0.0
3447,FERRAZ DE VASCONCELOS SP,Ferraz de Vasconcelos,SP,194276,189.0
3448,FLORA RICA SP,Flora Rica,SP,1464,0.0
3449,FLOREAL SP,Floreal,SP,2917,0.0
3450,FLORIDA PAULISTA SP,Flórida Paulista,SP,14640,47.0
3451,FLORINEA SP,Florínea,SP,2676,0.0
3452,FRANCA SP,Franca,SP,353187,737.0
3453,FRANCISCO MORATO SP,Francisco Morato,SP,175844,98.0
3454,FRANCO DA ROCHA SP,Franco da Rocha,SP,154489,693.0
3455,GABRIEL MONTEIRO SP,Gabriel Monteiro,SP,2776,0.0
3456,GALIA SP,Gália,SP,6548,45.0
3457,GARCA SP,Garça,SP,44390,281.0
3458,GASTAO VIDIGAL SP,Gastão Vidigal,SP,4808,0.0
3459,GAVIAO PEIXOTO SP,Gavião Peixoto,SP,4789,0.0
3460,GENERAL SALGADO SP,General Salgado,SP,10869,32.0
3461,GETULINA SP,Getulina,SP,11409,48.0
3462,GLICERIO SP,Glicério,SP,4815,0.0
3463,GUAICARA SP,Guaiçara,SP,12168,0.0
3464,GUAIMBE SP,Guaimbê,SP,5765,0.0
3465,GUAIRA SP,Guaíra,SP,40790,61.0
3466,GUAPIACU SP,Guapiaçu,SP,21454,0.0
3467,GUAPIARA SP,Guapiara,SP,17157,27.0
3468,GUARA SP,Guará,SP,21220,50.0
3469,GUARACAI SP,Guaraçaí,SP,8323,23.0
3470,GUARACI SP,Guaraci,SP,11188,0.0
3471,GUARANI DOESTE SP,Guarani dOeste,SP,2000,0.0
3472,GUARANTA SP,Guarantã,SP,6664,0.0
3473,GUARARAPES SP,Guararapes,SP,32939,74.0
3474,GUARAREMA SP,Guararema,SP,29798,35.0
3475,GUARATINGUETA SP,Guaratinguetá,SP,121798,265.0
3476,GUAREI SP,Guareí,SP,18520,0.0
3477,GUARIBA SP,Guariba,SP,40105,66.0
3478,GUARUJA SP,Guarujá,SP,320459,365.0
3479,GUARULHOS SP,Guarulhos,SP,1379182,2010.0
3480,GUATAPARA SP,Guatapará,SP,7656,0.0
3481,GUZOLANDIA SP,Guzolândia,SP,5267,0.0
3482,HERCULANDIA SP,Herculândia,SP,9526,58.0
3483,HOLAMBRA SP,Holambra,SP,14930,0.0
3484,HORTOLANDIA SP,Hortolândia,SP,230851,100.0
3485,IACANGA SP,Iacanga,SP,11710,30.0
3486,IACRI SP,Iacri,SP,6321,0.0
3487,IARAS SP,Iaras,SP,9240,0.0
3488,IBATE SP,Ibaté,SP,35104,27.0
3489,IBIRA SP,Ibirá,SP,12393,27.0
3490,IBIRAREMA SP,Ibirarema,SP,7753,0.0
3491,IBITINGA SP,Ibitinga,SP,60033,103.0
3492,IBIUNA SP,Ibiúna,SP,78878,172.0
3493,ICEM SP,Icém,SP,8243,0.0
3494,IEPE SP,Iepê,SP,8159,18.0
3495,IGARACU DO TIETE SP,Igaraçu do Tietê,SP,24674,0.0
3496,IGARAPAVA SP,Igarapava,SP,30432,60.0
3497,IGARATA SP,Igaratá,SP,9534,8.0
3498,IGUAPE SP,Iguape,SP,30857,9.0
3499,ILHABELA SP,Ilhabela,SP,34970,51.0
3500,ILHA COMPRIDA SP,Ilha Comprida,SP,11166,0.0
3501,ILHA SOLTEIRA SP,Ilha Solteira,SP,26686,116.0
3502,INDAIATUBA SP,Indaiatuba,SP,251627,350.0
3503,INDIANA SP,Indiana,SP,4885,0.0
3504,INDIAPORA SP,Indiaporã,SP,3897,36.0
3505,INUBIA PAULISTA SP,Inúbia Paulista,SP,3991,0.0
3506,IPAUSSU SP,Ipaussu,SP,14971,49.0
3507,IPERO SP,Iperó,SP,37133,15.0
3508,IPEUNA SP,Ipeúna,SP,7546,0.0
3509,IPIGUA SP,Ipiguá,SP,5392,0.0
3510,IPORANGA SP,Iporanga,SP,4218,0.0
3511,IPUA SP,Ipuã,SP,16409,49.0
3512,IRACEMAPOLIS SP,Iracemápolis,SP,24235,3.0
3513,IRAPUA SP,Irapuã,SP,7993,0.0
3514,IRAPURU SP,Irapuru,SP,8294,0.0
3515,ITABERA SP,Itaberá,SP,17556,19.0
3516,ITAI SP,Itaí,SP,27125,35.0
3517,ITAJOBI SP,Itajobi,SP,15262,50.0
3518,ITAJU SP,Itaju,SP,3835,0.0
3519,ITANHAEM SP,Itanhaém,SP,101816,131.0
3520,ITAOCA SP,Itaoca,SP,3328,0.0
3521,ITAPECERICA DA SERRA SP,Itapecerica da Serra,SP,175693,583.0
3522,ITAPETININGA SP,Itapetininga,SP,163901,142.0
3523,ITAPEVA SP,Itapeva,SP,94354,134.0
3524,ITAPEVI SP,Itapevi,SP,237700,307.0
3525,ITAPIRA SP,Itapira,SP,74773,987.0
3526,ITAPIRAPUA PAULISTA SP,Itapirapuã Paulista,SP,4241,0.0
3527,ITAPOLIS SP,Itápolis,SP,43120,76.0
3528,ITAPORANGA SP,Itaporanga,SP,15149,46.0
3529,ITAPUI SP,Itapuí,SP,13992,30.0
3530,ITAPURA SP,Itapura,SP,4906,0.0
3531,ITAQUAQUECETUBA SP,Itaquaquecetuba,SP,370821,224.0
3532,ITARARE SP,Itararé,SP,50503,80.0
3533,ITARIRI SP,Itariri,SP,17436,0.0
3534,ITATIBA SP,Itatiba,SP,120858,120.0
3535,ITATINGA SP,Itatinga,SP,20697,14.0
3536,ITIRAPINA SP,Itirapina,SP,18157,25.0
3537,ITIRAPUA SP,Itirapuã,SP,6499,0.0
3538,ITOBI SP,Itobi,SP,7841,0.0
3539,ITU SP,Itu,SP,173939,389.0
3540,ITUPEVA SP,Itupeva,SP,61252,86.0
3541,ITUVERAVA SP,Ituverava,SP,41824,120.0
3542,JABORANDI SP,Jaborandi,SP,6929,17.0
3543,JABOTICABAL SP,Jaboticabal,SP,77263,212.0
3544,JACAREI SP,Jacareí,SP,233662,404.0
3545,JACI SP,Jaci,SP,7067,216.0
3546,JACUPIRANGA SP,Jacupiranga,SP,17866,0.0
3547,JAGUARIUNA SP,Jaguariúna,SP,57488,80.0
3548,JALES SP,Jales,SP,49107,151.0
3549,JAMBEIRO SP,Jambeiro,SP,6602,0.0
3550,JANDIRA SP,Jandira,SP,124937,15.0
3551,JARDINOPOLIS SP,Jardinópolis,SP,44380,0.0
3552,JARINU SP,Jarinu,SP,30044,29.0
3553,JAU SP,Jaú,SP,150252,895.0
3554,JERIQUARA SP,Jeriquara,SP,3159,0.0
3555,JOANOPOLIS SP,Joanópolis,SP,13220,11.0
3556,JOAO RAMALHO SP,João Ramalho,SP,4523,0.0
3557,JOSE BONIFACIO SP,José Bonifácio,SP,37015,53.0
3558,JULIO MESQUITA SP,Júlio Mesquita,SP,4776,0.0
3559,JUMIRIM SP,Jumirim,SP,3367,0.0
3560,JUNDIAI SP,Jundiaí,SP,418962,824.0
3561,JUNQUEIROPOLIS SP,Junqueirópolis,SP,20679,52.0
3562,JUQUIA SP,Juquiá,SP,18812,0.0
3563,JUQUITIBA SP,Juquitiba,SP,31444,59.0
3564,LAGOINHA SP,Lagoinha,SP,4896,0.0
3565,LARANJAL PAULISTA SP,Laranjal Paulista,SP,28516,46.0
3566,LAVINIA SP,Lavínia,SP,11980,0.0
3567,LAVRINHAS SP,Lavrinhas,SP,7260,0.0
3568,LEME SP,Leme,SP,103391,122.0
3569,LENCOIS PAULISTA SP,Lençóis Paulista,SP,68432,88.0
3570,LIMEIRA SP,Limeira,SP,306114,377.0
3571,LINDOIA SP,Lindóia,SP,7980,0.0
3572,LINS SP,Lins,SP,78013,428.0
3573,LORENA SP,Lorena,SP,88706,178.0
3574,LOURDES SP,Lourdes,SP,2289,0.0
3575,LOUVEIRA SP,Louveira,SP,48885,36.0
3576,LUCELIA SP,Lucélia,SP,21747,15.0
3577,LUCIANOPOLIS SP,Lucianópolis,SP,2394,0.0
3578,LUIS ANTONIO SP,Luís Antônio,SP,14947,0.0
3579,LUIZIANIA SP,Luiziânia,SP,5790,3.0
3580,LUPERCIO SP,Lupércio,SP,4584,0.0
3581,LUTECIA SP,Lutécia,SP,2649,0.0
3582,MACATUBA SP,Macatuba,SP,17163,31.0
3583,MACAUBAL SP,Macaubal,SP,8120,18.0
3584,MACEDONIA SP,Macedônia,SP,3698,0.0
3585,MAGDA SP,Magda,SP,3119,0.0
3586,MAIRINQUE SP,Mairinque,SP,47150,0.0
3587,MAIRIPORA SP,Mairiporã,SP,100179,47.0
3588,MANDURI SP,Manduri,SP,9846,0.0
3589,MARABA PAULISTA SP,Marabá Paulista,SP,5853,0.0
3590,MARACAI SP,Maracaí,SP,14002,26.0
3591,MARAPOAMA SP,Marapoama,SP,3031,0.0
3592,MARIAPOLIS SP,Mariápolis,SP,4084,0.0
3593,MARILIA SP,Marília,SP,238882,827.0
3594,MARINOPOLIS SP,Marinópolis,SP,2112,0.0
3595,MARTINOPOLIS SP,Martinópolis,SP,26461,35.0
3596,MATAO SP,Matão,SP,83170,162.0
3597,MAUA SP,Mauá,SP,472912,402.0
3598,MENDONCA SP,Mendonça,SP,5490,0.0
3599,MERIDIANO SP,Meridiano,SP,3836,0.0
3600,MESOPOLIS SP,Mesópolis,SP,1908,0.0
3601,MIGUELOPOLIS SP,Miguelópolis,SP,22226,66.0
3602,MINEIROS DO TIETE SP,Mineiros do Tietê,SP,12908,11.0
3603,MIRACATU SP,Miracatu,SP,19779,0.0
3604,MIRA ESTRELA SP,Mira Estrela,SP,3086,0.0
3605,MIRANDOPOLIS SP,Mirandópolis,SP,29564,68.0
3606,MIRANTE DO PARANAPANEMA SP,Mirante do Paranapanema,SP,18259,0.0
3607,MIRASSOL SP,Mirassol,SP,59824,81.0
3608,MIRASSOLANDIA SP,Mirassolândia,SP,4871,0.0
3609,MOCOCA SP,Mococa,SP,68885,135.0
3610,MOGI DAS CRUZES SP,Mogi das Cruzes,SP,445842,896.0
3611,MOGI GUACU SP,Mogi Guaçu,SP,151888,333.0
3612,MOGI MIRIM SP,Mogi Mirim,SP,93189,213.0
3613,MOMBUCA SP,Mombuca,SP,3493,0.0
3614,MONCOES SP,Monções,SP,2259,0.0
3615,MONGAGUA SP,Mongaguá,SP,56702,36.0
3616,MONTE ALEGRE DO SUL SP,Monte Alegre do Sul,SP,8038,0.0
3617,MONTE ALTO SP,Monte Alto,SP,50498,109.0
3618,MONTE APRAZIVEL SP,Monte Aprazível,SP,25087,80.0
3619,MONTE AZUL PAULISTA SP,Monte Azul Paulista,SP,19008,70.0
3620,MONTE CASTELO SP,Monte Castelo,SP,4166,0.0
3621,MONTEIRO LOBATO SP,Monteiro Lobato,SP,4653,0.0
3622,MONTE MOR SP,Monte Mor,SP,59772,35.0
3623,MORRO AGUDO SP,Morro Agudo,SP,32968,45.0
3624,MORUNGABA SP,Morungaba,SP,13622,19.0
3625,MOTUCA SP,Motuca,SP,4758,0.0
3626,MURUTINGA DO SUL SP,Murutinga do Sul,SP,4486,0.0
3627,NANTES SP,Nantes,SP,3141,0.0
3628,NARANDIBA SP,Narandiba,SP,4857,0.0
3629,NATIVIDADE DA SERRA SP,Natividade da Serra,SP,6661,0.0
3630,NAZARE PAULISTA SP,Nazaré Paulista,SP,18524,20.0
3631,NEVES PAULISTA SP,Neves Paulista,SP,8930,21.0
3632,NHANDEARA SP,Nhandeara,SP,11478,129.0
3633,NIPOA SP,Nipoã,SP,5213,0.0
3634,NOVA ALIANCA SP,Nova Aliança,SP,6973,0.0
3635,NOVA CAMPINA SP,Nova Campina,SP,9755,0.0
3636,NOVA CANAA PAULISTA SP,Nova Canaã Paulista,SP,1881,0.0
3637,NOVA CASTILHO SP,Nova Castilho,SP,1267,0.0
3638,NOVA EUROPA SP,Nova Europa,SP,11186,12.0
3639,NOVA GRANADA SP,Nova Granada,SP,21500,62.0
3640,NOVA GUATAPORANGA SP,Nova Guataporanga,SP,2316,0.0
3641,NOVA INDEPENDENCIA SP,Nova Independência,SP,3969,0.0
3642,NOVAIS SP,Novais,SP,5830,0.0
3643,NOVA LUZITANIA SP,Nova Luzitânia,SP,4101,0.0
3644,NOVA ODESSA SP,Nova Odessa,SP,60174,53.0
3645,NOVO HORIZONTE SP,Novo Horizonte,SP,41052,105.0
3646,NUPORANGA SP,Nuporanga,SP,7432,0.0
3647,OCAUCU SP,Ocauçu,SP,4289,0.0
3648,OLEO SP,Óleo,SP,2496,0.0
3649,OLIMPIA SP,Olímpia,SP,54772,79.0
3650,ONDA VERDE SP,Onda Verde,SP,4381,0.0
3651,ORIENTE SP,Oriente,SP,6515,0.0
3652,ORINDIUVA SP,Orindiúva,SP,7066,0.0
3653,ORLANDIA SP,Orlândia,SP,44028,98.0
3654,OSASCO SP,Osasco,SP,698418,878.0
3655,OSCAR BRESSANE SP,Oscar Bressane,SP,2603,0.0
3656,OSVALDO CRUZ SP,Osvaldo Cruz,SP,32879,77.0
3657,OURINHOS SP,Ourinhos,SP,113542,136.0
3658,OUROESTE SP,Ouroeste,SP,10361,33.0
3659,OURO VERDE SP,Ouro Verde,SP,8562,0.0
3660,PACAEMBU SP,Pacaembu,SP,14197,37.0
3661,PALESTINA SP,Palestina,SP,12957,0.0
